cik,fyear,Z_score_c,tier1_c,past_due_90,past_due_nonaccrual,non_perf_loan,rssdid,cik_original,gvkey,tic,cusip,conm,roa,roe,leverage,tobinq,mark_to_bk,eps,at,bkvlps,ceq,csho,dlc,dltt,ni,seq,mkvalt,prcc_f
1079385,2002,315.30768,0.12847964,,,,,1079385,31627,CBN.1,218925105,CORNERSTONE BANCORP INC,0.0085827196,25.612583,0.29594579,1.0056494,1.2828345,1.5066226,212.054,16.008301,19.337999,1.2079999,5.723,0,1.8200001,19.337999,20.535999,17
1079385,2003,377.48145,0.11885098,,,,,1079385,31627,CBN.1,218925105,CORNERSTONE BANCORP INC,0.0070926696,26.203959,0.22160394,1.0202885,1.5149107,1.2940226,225.867,16.5485,20.487,1.238,4.54,0,1.602,20.487,25.0695,20.25
1079385,2004,74.826157,0.13923991,,,,,1079385,31627,CBN.1,218925105,CORNERSTONE BANCORP INC,0.011458815,66.222427,0.44450337,1.0976704,2.4117048,1.9261905,211.802,17.961901,22.632,1.26,10.06,0,2.427,22.632,43.318802,34.380001
1082368,2000,,0.1336228,,,,,1082368,151078,BOFLQ,62128103,BANK OF FLORIDA CORP,-0.025645187,,0,,,-1.0849786,49.287998,7.7887998,9.0740004,1.165,0,0,-1.2640001,9.0740004,,
1082368,2001,,0.071083903,,,,,1082368,151078,BOFLQ,62128103,BANK OF FLORIDA CORP,-0.0071732476,,0.46942848,,,-0.4746781,77.092003,7.3141999,8.5209999,1.165,4,0,-0.55299997,8.5209999,,
1082368,2002,74.105171,0.099216416,,,,,1082368,151078,BOFLQ,62128103,BANK OF FLORIDA CORP,-0.018265473,-13.015873,0,1.043614,2.9523547,-1.2698413,144.535,7.2178998,15.006,2.079,0,0,-2.6400001,15.006,21.309799,10.25
1082368,2003,51.008614,0.077205405,,,,,1082368,151078,BOFLQ,62128103,BANK OF FLORIDA CORP,-0.012169264,-12.968711,0,1.1085507,6.58529,-0.87983114,222.61,6.8917999,21.219999,3.079,0,0,-2.7090001,21.219999,45.384499,14.74
1082368,2004,227.89572,0.066944905,,,,,1082368,151078,BOFLQ,62128103,BANK OF FLORIDA CORP,-0.0068439762,-9.5940447,0.047671258,1.0940191,9.7977762,-0.59553349,420.80801,7.9516001,38.344002,4.836,0,2,-2.8800001,41.953999,77.907997,16.110001
1082368,2005,27.247931,0.080883749,0,158.2395,158.2395,2796624,1082368,151078,BOFLQ,62128103,BANK OF FLORIDA CORP,0.0085699446,18.648066,0.23704305,1.1331524,13.579517,0.82150066,569.78198,9.9362001,59.061001,5.9439998,0,14,4.8829999,59.061001,134.9288,22.700001
1082368,2006,2013.5188,0.13345754,536.69672,229.55101,766.24774,2796624,1082368,151078,BOFLQ,62128103,BANK OF FLORIDA CORP,0.0026259706,4.9625387,0.39481938,1.06872,13.863186,0.24219321,883.10199,14.152,135.505,9.5749998,3,50.5,2.319,135.505,196.1918,20.49
1082368,2007,168.29863,0.14841808,459.95911,14245.266,14705.225,2796624,1082368,151078,BOFLQ,62128103,BANK OF FLORIDA CORP,0.0020931135,2.4684639,0.86130369,0.9603411,9.4403868,0.21464904,1310.488,15.567,198.931,12.779,72.050003,99.290001,2.743,198.931,146.9585,11.5
1082368,2008,42.392143,0.13067712,0,73266.492,73266.492,2796624,1082368,151078,BOFLQ,62128103,BANK OF FLORIDA CORP,-0.0085370494,-4.3566036,0.99207807,0.91208631,3.6188478,-1.0348227,1549.0129,14.8665,189.979,12.779,34,154.474,-13.224,189.979,53.799599,4.21
1082368,2009,2.2376199,0.032929163,0,165258.2,165258.2,2796624,1082368,151078,BOFLQ,62128103,BANK OF FLORIDA CORP,-0.10517969,-9.4396896,3.8128023,0.97924846,3.5310152,-11.37312,1402.343,3.0485001,39.865002,12.969,37.681,129.457,-147.498,43.835999,10.7643,0.82999998
1082471,2000,32.039421,0.11958773,,,,,1082471,61816,IFCB,45820M104,INTEGRITY FINANCIAL CORP,0.0098938663,9.2709026,0.47114253,0.97735333,1.184638,1.0301003,155.65199,11.3579,16.98,1.495,8,0,1.54,16.98,13.455,9
1082471,2001,81.351654,0.10855925,,,,,1082471,61816,IFCB,45820M104,INTEGRITY FINANCIAL CORP,0.0080805225,11.428597,1.0757614,1.0062268,2.9520633,0.94843131,325.474,11.3191,31.388,2.773,16.266001,17.5,2.6300001,31.388,33.4147,12.05
1082471,2002,309.8038,0.10766598,,,,,1082471,61816,IFCB,45820M104,INTEGRITY FINANCIAL CORP,0.007202595,15.385653,0.83140188,1.0138263,4.7295852,0.95090562,553.96698,14.3546,60.231998,4.1960001,13.447,36.630001,3.99,60.231998,67.891296,16.18
1082471,2003,385.30518,0.11437423,2749.054,2533.5112,5282.5654,2803474,1082471,61816,IFCB,45820M104,INTEGRITY FINANCIAL CORP,0.0074857599,20.57543,1.0755111,1.0452021,6.6453905,1.0308331,629.729,13.7354,62.812,4.573,24.445,43.110001,4.7140002,62.812,91.2771,19.959999
1082471,2004,57.193638,0.09990266,1086.8597,3736.7922,4823.6519,2803474,1082471,61816,IFCB,45820M104,INTEGRITY FINANCIAL CORP,0.002279077,5.043117,0.97762656,1.0159239,5.4829192,0.3226769,664.30402,13.3745,62.752998,4.6919999,32.452,28.896999,1.5140001,62.752998,73.331299,15.629
1082471,2005,142.05725,0.105611,892.29498,13972.328,14864.623,2803474,1082471,61816,IFCB,45820M104,INTEGRITY FINANCIAL CORP,0.0071029956,18.212904,0.61272967,1.061821,8.5004826,0.88886791,662.11499,12.7537,67.480003,5.2909999,15.474,25.872999,4.7030001,67.480003,108.4126,20.49
1082484,2000,558.20697,0.096183926,,,,,1082484,121562,TFINQ,87815X109,TEAM FINANCIAL INC,0.0059172912,5.7575994,1.3248323,0.97660327,2.650553,0.82251418,539.60498,10.2522,39.799,3.882,7.3530002,45.374001,3.1930001,39.799,27.174,7
1082484,2001,755.51398,0.1117814,,,,,1082484,121562,TFINQ,87815X109,TEAM FINANCIAL INC,0.0054343315,7.2641926,2.4243774,0.98543406,3.3064928,0.84565687,650.31,10.8567,45.369999,4.1789999,10.386,99.608002,3.5339999,45.369999,35.897598,8.5900002
1082484,2002,284.59814,0.11623281,1397.2372,4100.4043,5497.6416,1138795,1082484,121562,TFINQ,87815X109,TEAM FINANCIAL INC,0.0071752132,11.742088,2.6763911,0.98517847,3.3374813,1.1455696,655.86902,12.6164,51.827999,4.1079998,8.4309998,130.28101,4.7059999,51.827999,42.106998,10.25
1082484,2003,262.97272,0.12343871,754.98871,6388.5474,7143.5356,1138795,1082484,121562,TFINQ,87815X109,TEAM FINANCIAL INC,0.0058356775,11.699707,2.6267269,0.99917048,4.0578179,0.92487806,649.79602,12.7815,52.403999,4.0999999,20.462,117.189,3.7920001,52.403999,51.865002,12.65
1082484,2004,309.19434,0.12316649,478.4917,1459.3997,1937.8914,1138795,1082484,121562,TFINQ,87815X109,TEAM FINANCIAL INC,0.0053878808,11.30875,2.5945623,0.99786097,3.9255922,0.8869608,664.08301,13.1021,52.854,4.0339999,14.977,122.156,3.5780001,52.854,51.433498,12.75
1082484,2005,344.07141,0.12199974,1301.0803,2574.6885,3875.769,1138795,1082484,121562,TFINQ,87815X109,TEAM FINANCIAL INC,0.0056996909,14.118835,2.4625392,1.0065371,4.3793716,0.98389095,696.52899,13.2216,53.348999,4.0349998,7.2379999,124.136,3.97,53.348999,57.902302,14.35
1082484,2006,199.39784,0.11087336,391.20667,9300.5879,9691.7949,1138795,1082484,121562,TFINQ,87815X109,TEAM FINANCIAL INC,0.0052681817,17.735744,2.7152245,1.009258,4.0933676,1.108484,756.42798,14.052,50.516998,3.595,16.415001,120.75,3.9849999,50.516998,57.52,16
1082484,2007,148.62065,0.11189803,241.37494,5956.6777,6198.0527,1138795,1082484,121562,TFINQ,87815X109,TEAM FINANCIAL INC,0.0050141565,17.161318,2.5607433,0.99995911,3.5727389,1.1572028,825.06403,14.8394,53.050999,3.575,5.164,130.686,4.1370001,53.050999,53.0173,14.83
1083643,2000,176.25464,0.163222,,,,1076600,1083643,106404,FBSS,312059108,FAUQUIER BANKSHARES INC,0.012395189,26.68268,0.57986528,1.0113386,1.9283402,1.8089954,249.855,13.0952,22.419001,1.712,0,13,3.0969999,22.419001,25.252001,14.75
1083643,2001,100.37094,0.15341038,664.60858,1121.6038,1786.2124,1076600,1083643,106404,FBSS,312059108,FAUQUIER BANKSHARES INC,0.012324598,50.5858,0.620938,1.0570407,2.8046691,2.0972555,285.202,14.4135,24.157,1.676,0,15,3.5150001,24.157,40.425098,24.120001
1083643,2002,785.06598,0.1353295,293.14349,1021.1965,1314.3401,1076600,1083643,106404,FBSS,312059108,FAUQUIER BANKSHARES INC,0.012223988,18.091797,0.71885288,1.0740993,6.2819605,1.1894673,321.49899,7.9997001,26.431,3.3039999,0,19,3.9300001,26.431,50.253799,15.21
1083643,2003,235.07372,0.12378209,989.37677,1133.072,2122.4487,1076600,1083643,106404,FBSS,312059108,FAUQUIER BANKSHARES INC,0.011456957,30.045652,0.91346663,1.1256338,8.8446922,1.3091787,378.45999,8.5938997,28.462999,3.312,7,19,4.336,28.462999,76.010399,22.950001
1083643,2004,180.33754,0.11871173,185.70035,70.634491,256.33484,1076600,1083643,106404,FBSS,312059108,FAUQUIER BANKSHARES INC,0.01159835,36.546413,0.59966761,1.1226206,8.9923077,1.4671382,429.19901,9.3991003,31.891001,3.3929999,0,19.124001,4.9780002,31.891001,84.5196,24.91
1083643,2005,254.55785,0.12517793,746.14319,14.285511,760.42871,1076600,1083643,106404,FBSS,312059108,FAUQUIER BANKSHARES INC,0.011848435,41.281223,1.436915,1.1050246,8.3485851,1.6532328,481.245,10.3157,35.578999,3.4489999,39,12.124,5.7020001,35.578999,86.121498,24.969999
1083643,2006,432.02167,0.12970492,1.0777043,1760.9688,1762.0465,1076600,1083643,106404,FBSS,312059108,FAUQUIER BANKSHARES INC,0.010740529,40.270191,1.6338086,1.0925,7.8163614,1.6108077,521.76202,11.1273,38.712002,3.4790001,40,23.247999,5.6040001,38.712002,86.974998,25
1083643,2007,544.26489,0.14276499,797.67688,1973.4733,2771.1501,1076600,1083643,106404,FBSS,312059108,FAUQUIER BANKSHARES INC,0.010110309,23.875784,0.93535429,1.0377179,5.0995197,1.4003392,489.896,11.8258,41.827999,3.5369999,25,14.124,4.9530001,41.827999,60.305901,17.049999
1083643,2008,355.7753,0.14371106,104.00655,1231.7638,1335.7704,1076600,1083643,106404,FBSS,312059108,FAUQUIER BANKSHARES INC,0.0070998902,13.068392,1.624542,1.0076829,3.9035642,1.024972,514.51501,11.6409,41.487999,3.5639999,38.275002,29.124001,3.6530001,41.487999,45.441002,12.75
1083643,2009,385.56287,0.1336344,476.23972,3521.5618,3997.8013,1076600,1083643,106404,FBSS,312059108,FAUQUIER BANKSHARES INC,0.0060107443,11.738512,1.2693543,1.0030947,3.7433436,0.95048678,568.48199,11.8606,42.639,3.595,15,39.124001,3.4170001,42.639,44.3983,12.35
1083643,2010,537.62909,0.12863499,260.04007,2649.0339,2909.0742,1076600,1083643,106404,FBSS,312059108,FAUQUIER BANKSHARES INC,0.006131697,13.046737,0.66033328,1.0049458,3.8808918,1.0082486,598.03998,12.1268,44.105,3.6370001,0,29.124001,3.6670001,44.105,47.062801,12.94
1083643,2011,353.61673,0.1351597,97.000061,4759.7261,4856.7261,1076600,1083643,106404,FBSS,312059108,FAUQUIER BANKSHARES INC,0.0067027663,12.171513,0.61222172,0.98738003,3.0719945,1.1217984,614.224,12.9621,47.570999,3.6700001,0,29.124001,4.1170001,47.570999,39.8195,10.85
1083643,2012,71.172409,0.14353615,123.46178,10343.459,10466.92,1076600,1083643,106404,FBSS,312059108,FAUQUIER BANKSHARES INC,0.0034137752,6.6562762,0.67697078,0.99421024,3.4255588,0.55561572,601.38702,12.9223,47.748001,3.6949999,15.06,17.264,2.053,47.748001,44.266102,11.98
1083643,2013,209.57935,0.14453217,7843.6138,3244.3489,11087.962,1076600,1083643,106404,FBSS,312059108,FAUQUIER BANKSHARES INC,0.0070334245,15.980259,0.33699027,0.99941719,3.686976,1.1664423,615.77399,13.7967,51.227001,3.7130001,0.064000003,17.198999,4.3309999,51.227001,50.868099,13.7
1083643,2014,283.21597,0.16057138,4188.6372,1127.4623,5316.0996,1076600,1083643,106404,FBSS,312059108,FAUQUIER BANKSHARES INC,0.0079269521,23.765934,0.31181899,1.0225636,4.6563711,1.2881265,606.28601,14.7834,55.157001,3.7309999,0.068000004,17.131001,4.8060002,55.157001,68.836998,18.450001
1083643,2015,23.006439,0.16587187,,,,1076600,1083643,106404,FBSS,312059108,FAUQUIER BANKSHARES INC,-0.0010176256,-2.4921229,0.32548022,1.0074464,4.0636463,-0.16341789,601.40002,14.0542,52.632999,3.7449999,0.071000002,17.059999,-0.61199999,52.632999,57.111301,15.25
1083643,2016,126.39003,0.15561472,,,,1076600,1083643,106404,FBSS,312059108,FAUQUIER BANKSHARES INC,0.0058836248,16.295179,0.31330922,1.0128964,4.3092012,0.97868937,624.44501,14.5048,54.451,3.7539999,5.0760002,11.984,3.674,54.451,62.504101,16.65
1083689,2001,300.17224,0.085934676,,,,,1083689,110164,SOCB,84129R100,SOUTHCOAST FINANCIAL CORP,0.0051967273,5.6666665,2.6322625,1.0082014,1.3026648,0.53968257,124.309,9.6483002,11.549,1.197,0.60000002,29.799999,0.64600003,11.549,12.5685,10.5
1083689,2002,649.02319,0.08459267,,,,,1083689,110164,SOCB,84129R100,SOUTHCOAST FINANCIAL CORP,0.0063311053,10.411498,2.7146118,1.0174147,1.6501794,0.86762482,181.16901,9.6134996,12.709,1.322,6.1999998,28.299999,1.147,12.709,15.864,12
1083689,2003,408.94147,0.086111642,,,,,1083689,110164,SOCB,84129R100,SOUTHCOAST FINANCIAL CORP,0.0067385873,13.347259,1.5594133,1.0905241,4.5178866,0.63558376,252.87199,12.4618,33.41,2.681,0.1,52,1.704,33.41,56.300999,21
1083689,2004,350.93326,0.11204139,0,1052.6818,1052.6818,2794778,1083689,110164,SOCB,84129R100,SOUTHCOAST FINANCIAL CORP,0.0081452485,26.03002,1.8961746,1.110567,6.2594867,1.0037024,366.103,12.3093,36.570999,2.971,9,60.345001,2.9820001,36.570999,77.049896,25.934
1083689,2005,499.9856,0.11429572,0,195.60161,195.60161,2794778,1083689,110164,SOCB,84129R100,SOUTHCOAST FINANCIAL CORP,0.0087893596,20.378462,1.2092506,1.0966796,8.0675316,0.84557933,476.599,14.799,73.314003,4.954,25,63.654999,4.1890001,73.314003,119.3914,24.1
1083689,2006,389.88715,0.15822148,,,,2794778,1083689,110164,SOCB,84129R100,SOUTHCOAST FINANCIAL CORP,0.01004242,18.31212,1.1356928,1.0714446,7.859632,0.8846435,481.85599,14.4064,78.803001,5.4699998,1.841,87.654999,4.8390002,78.803001,113.229,20.700001
1083689,2007,514.24713,0.1409204,,,,2794778,1083689,110164,SOCB,84129R100,SOUTHCOAST FINANCIAL CORP,0.0068463339,9.7531433,1.4590141,1.0172735,5.7008195,0.68443114,500.85199,12.5232,62.741001,5.0100002,20.23,71.309998,3.4289999,62.741001,71.392502,14.25
1083689,2008,68.302628,0.11089928,,,,2794778,1083689,110164,SOCB,84129R100,SOUTHCOAST FINANCIAL CORP,0.00040563403,0.20098826,1.9535422,0.93201673,1.5413773,0.048083317,534.96503,12.2386,55.233002,4.513,23.59,84.309998,0.21699999,55.233002,18.8643,4.1799998
1083689,2009,9.7714739,0.098595321,0,19681.561,19681.561,2794778,1083689,110164,SOCB,84129R100,SOUTHCOAST FINANCIAL CORP,-0.017113311,-6.7580624,2.2482643,0.9435057,1.5741935,-1.9645531,521.40698,9.9253998,45.081001,4.5419998,27.044001,74.309998,-8.9230003,45.081001,15.6245,3.4400001
1083689,2010,67.103973,0.080162443,43.670849,19465.289,19508.959,2794778,1083689,110164,SOCB,84129R100,SOUTHCOAST FINANCIAL CORP,0.00014425308,0.044306632,1.8190615,0.93498087,1.532919,0.014432128,478.32599,9.5749998,45.778,4.7810001,20.962999,62.310001,0.068999998,45.778,14.6777,3.0699999
1083689,2011,10.638992,0.045725495,,,,2794778,1083689,110164,SOCB,84129R100,SOUTHCOAST FINANCIAL CORP,-0.038547814,-4.4104033,2.5042191,0.94555241,1.2974858,-3.1059179,427.521,5.8070002,30.812,5.3060002,14.85,62.310001,-16.48,30.812,7.5345001,1.42
1083689,2012,110.82748,0.026546367,,,,2794778,1083689,110164,SOCB,84129R100,SOUTHCOAST FINANCIAL CORP,0.008027913,2.9202149,2.342371,0.9933148,5.6187062,0.57259113,438.22101,5.5767999,34.264,6.1440001,17.948999,62.310001,3.5179999,34.264,31.3344,5.0999999
1083689,2013,13.385778,0.059124745,,,,2794778,1083689,110164,SOCB,84129R100,SOUTHCOAST FINANCIAL CORP,0.020262236,7.4240327,1.9762738,0.9966619,6.833519,1.2800057,447.384,6.0109,42.569,7.0819998,11.818,72.309998,9.0649996,42.569,41.0756,5.8000002
1083689,2014,150.37161,0.077296637,,,,2794778,1083689,110164,SOCB,84129R100,SOUTHCOAST FINANCIAL CORP,0.0078371251,3.7122517,1.9894726,1.0057229,7.5063987,0.52656054,476.83301,6.6655002,47.305,7.0970001,21.802,72.309998,3.737,47.305,50.033901,7.0500002
1083689,2015,78.349739,0.094992816,,,,2794778,1083689,110164,SOCB,84129R100,SOUTHCOAST FINANCIAL CORP,0.0080785984,8.9542398,2.0846837,1.1181532,15.245173,0.57179052,502.81,7.2972999,51.84,7.1040001,47.759998,60.310001,4.0619998,51.84,111.2486,15.66
1084717,2000,105.81649,0.13238145,,,,2762973,1084717,65532,PCBK,69412V108,PACIFIC CONTINENTAL CORP,0.016346848,9.4071865,0.40829766,1.0336151,6.0127254,1.0599648,294.12399,6.6953001,30.370001,4.5359998,6.4000001,6,4.8080001,30.370001,40.257,8.875
1084717,2001,565.4444,0.15739517,1173.2001,7431.0859,8604.2861,2762973,1084717,65532,PCBK,69412V108,PACIFIC CONTINENTAL CORP,0.018485017,14.344532,0.67408156,1.0928264,9.1545534,1.1294907,309.548,7.0279999,35.604,5.066,2,22,5.7220001,35.604,64.338203,12.7
1084717,2002,54.163937,0.13022946,468.54901,7419.894,7888.4429,2762973,1084717,65532,PCBK,69412V108,PACIFIC CONTINENTAL CORP,0.0090931589,9.9371033,0.8719821,1.095781,10.03667,0.68531746,379.84601,7.2813001,36.698002,5.04,9,23,3.454,36.698002,73.080002,14.5
1084717,2003,308.3129,0.13058901,672.54065,1773.8112,2446.3518,2762973,1084717,65532,PCBK,69412V108,PACIFIC CONTINENTAL CORP,0.01604278,15.984942,0.61561775,1.1541861,17.345064,1.0060383,425.79901,6.2199998,42.234001,6.79,13,13,6.8309999,42.234001,107.8863,15.889
1084717,2004,695.80652,0.13769189,241.52438,1143.823,1385.3474,2762973,1084717,65532,PCBK,69412V108,PACIFIC CONTINENTAL CORP,0.015384317,14.461761,1.2408892,1.1682829,23.892326,0.91820705,516.63,5.7061,49.391998,8.6560001,33.790001,27.5,7.948,49.391998,136.332,15.75
1084717,2005,267.34229,0.13872688,4.3955417,197.79938,202.19492,2762973,1084717,65532,PCBK,69412V108,PACIFIC CONTINENTAL CORP,0.012096581,14.87145,1.0938437,1.1025598,20.442019,0.93589991,791.79401,7.9551001,81.412003,10.234,47.5,41.551998,9.5780001,81.412003,162.6183,15.89
1084717,2006,480.06689,0.1476849,0,0,0,2762973,1084717,65532,PCBK,69412V108,PACIFIC CONTINENTAL CORP,0.014293766,23.118225,1.5089779,1.1257684,23.030596,1.1885977,885.35101,8.9917002,95.735001,10.647,114.214,30.247999,12.655,95.735001,207.0842,19.450001
1084717,2007,802.34326,0.15477571,180.25426,4270.1611,4450.415,2762973,1084717,65532,PCBK,69412V108,PACIFIC CONTINENTAL CORP,0.013626246,13.569016,1.7962031,1.0441573,16.58835,1.0837872,949.271,9.0079002,107.509,11.935,115.86,77.248001,12.935,107.509,149.42619,12.52
1084717,2008,375.32629,0.15246776,0,4299.957,4299.957,2762973,1084717,65532,PCBK,69412V108,PACIFIC CONTINENTAL CORP,0.011861469,16.034506,2.1241167,1.0592868,18.805321,1.0711093,1090.843,9.6162996,116.165,12.08,203.5,43.248001,12.939,116.165,180.8376,14.97
1084717,2009,27.000853,0.14329711,0,32946.945,32946.945,2762973,1084717,65532,PCBK,69412V108,PACIFIC CONTINENTAL CORP,-0.0040688408,-3.0344548,1.2149618,1.0373321,23.364468,-0.26524955,1199.113,9.0063,165.662,18.393999,129.52499,71.748001,-4.8790002,165.662,210.4274,11.44
1084717,2010,651.8645,0.17200921,0,32778.941,32778.941,2762973,1084717,65532,PCBK,69412V108,PACIFIC CONTINENTAL CORP,0.0042076525,2.781728,0.43688384,1.0107563,19.806791,0.27651373,1210.176,9.3530998,172.23801,18.415001,10,65.248001,5.092,172.23801,185.2549,10.06
1084717,2011,117.93395,0.17607009,0,25539.828,25539.828,2762973,1084717,65532,PCBK,69412V108,PACIFIC CONTINENTAL CORP,0.0042047435,2.5640275,0.68234318,0.98762727,16.815233,0.28972065,1270.2321,9.7025003,178.866,18.434999,72.800003,49.248001,5.3410001,178.866,163.1498,8.8500004
1084717,2012,726.99121,0.17201513,0,8822.334,8822.334,2762973,1084717,65532,PCBK,69412V108,PACIFIC CONTINENTAL CORP,0.0092123188,6.9029264,0.75153917,0.99283105,16.87735,0.70944774,1373.4871,10.2821,183.381,17.834999,88.57,49.248001,12.653,183.381,173.53461,9.7299995
1084717,2013,274.2952,0.15685719,0,4976.4063,4976.4063,2762973,1084717,65532,PCBK,69412V108,PACIFIC CONTINENTAL CORP,0.0094962772,12.265034,0.96770918,1.0731273,28.477703,0.76945001,1449.726,10.0148,179.18401,17.892,124.15,49.248001,13.767,179.18401,285.19849,15.94
1084717,2014,524.65332,0.15612455,0,2480.417,2480.417,2762973,1084717,65532,PCBK,69412V108,PACIFIC CONTINENTAL CORP,0.010663919,12.838671,0.5660699,1.0445915,24.171753,0.90540695,1504.325,10.394,184.161,17.718,68.5,35.748001,16.042,184.161,251.2412,14.18
1084717,2015,186.93063,0.14776282,0,5049.7271,5049.7271,2762973,1084717,65532,PCBK,69412V108,PACIFIC CONTINENTAL CORP,0.0098199612,14.232549,0.39278048,1.0383438,26.173374,0.95648849,1909.478,11.1452,218.491,19.604,69.570999,16.247999,18.750999,218.491,291.70749,14.88
1084717,2016,159.81546,0.14171049,0,10654.386,10654.386,2762973,1084717,65532,PCBK,69412V108,PACIFIC CONTINENTAL CORP,0.0077814246,19.10957,0.41048747,1.0866901,40.810154,0.87457985,2541.437,12.1066,273.755,22.612,61.966,50.407001,19.775999,273.755,494.0722,21.85
1084727,2003,,0.04735985,,,,,1084727,164555,NXTYQ,65333R200,NEXITY FINANCIAL CORP,0.0089462176,,3.3041232,,,0.16841954,522.67902,1.1015,30.583,27.764,5,96.050003,4.6760001,30.583,,
1084727,2004,,0.056822088,,,,,1084727,164555,NXTYQ,65333R200,NEXITY FINANCIAL CORP,0.0088004246,,3.2238252,,,0.19358905,610.76599,1.2807,35.558998,27.764999,12.264,102.372,5.375,35.558998,,
1084727,2005,283.1001,0.069974184,0,2913.1453,2913.1453,2836883,1084727,164555,NXTYQ,65333R200,NEXITY FINANCIAL CORP,0.0057882676,6.985352,1.8638892,1.0681379,16.070406,0.52129489,784.51801,7.2635002,63.271999,8.7110004,10.56,107.372,4.5409999,63.271999,116.7274,13.4
1084727,2006,631.66626,0.078447506,0,553.94,553.94,2836883,1084727,164555,NXTYQ,65333R200,NEXITY FINANCIAL CORP,0.0068404595,8.7622452,2.4147551,1.0400259,12.958132,0.72776121,891.02197,7.7816,65.170998,8.375,45,112.372,6.0949998,65.170998,100.835,12.04
1084727,2007,281.6727,0.082673989,768.67041,9162.9248,9931.5947,2836883,1084727,164555,NXTYQ,65333R200,NEXITY FINANCIAL CORP,0.0056143655,4.5451822,2.4154091,0.98422122,6.0237513,0.68451536,947.21301,8.5637999,66.531998,7.7690001,28.33,132.37199,5.3179998,66.531998,51.586201,6.6399999
1084727,2008,18.395651,0.068872891,,,,,1084727,164555,NXTYQ,65333R200,NEXITY FINANCIAL CORP,-0.012266621,-1.2240613,5.5291047,0.95044857,0.75554073,-1.6767963,1061.58,7.5035,58.271999,7.7659998,138.18401,184.008,-13.022,58.271999,5.6691999,0.73000002
